unique_id,ds,y
california,2025-05-03 13:00:00,20427.0
california,2025-05-03 14:00:00,20893.0
california,2025-05-03 15:00:00,21181.0
california,2025-05-03 16:00:00,22501.0
california,2025-05-03 17:00:00,23233.0
california,2025-05-03 18:00:00,23250.0
california,2025-05-03 19:00:00,23055.0
california,2025-05-03 20:00:00,23332.0
california,2025-05-03 21:00:00,22425.0
california,2025-05-03 22:00:00,22490.0
california,2025-05-03 23:00:00,22542.0
california,2025-05-04 00:00:00,21959.0
california,2025-05-04 01:00:00,20458.0
california,2025-05-04 02:00:00,21566.0
california,2025-05-04 03:00:00,22179.0
california,2025-05-04 04:00:00,23521.0
california,2025-05-04 05:00:00,24138.0
california,2025-05-04 06:00:00,23753.0
california,2025-05-04 07:00:00,22856.0
california,2025-05-04 08:00:00,22049.0
california,2025-05-04 09:00:00,21570.0
california,2025-05-04 10:00:00,20982.0
california,2025-05-04 11:00:00,20511.0
california,2025-05-04 12:00:00,20151.0
california,2025-05-04 13:00:00,19794.0
california,2025-05-04 14:00:00,20063.0
california,2025-05-04 15:00:00,20074.0
california,2025-05-04 16:00:00,20372.0
california,2025-05-04 17:00:00,20582.0
california,2025-05-04 18:00:00,19721.0
california,2025-05-04 19:00:00,21662.0
california,2025-05-04 20:00:00,21719.0
california,2025-05-04 21:00:00,20546.0
california,2025-05-04 22:00:00,19031.0
california,2025-05-04 23:00:00,18568.0
california,2025-05-05 00:00:00,18990.0
california,2025-05-05 01:00:00,19731.0
california,2025-05-05 02:00:00,21402.0
california,2025-05-05 03:00:00,22621.0
california,2025-05-05 04:00:00,23747.0
california,2025-05-05 05:00:00,24448.0
california,2025-05-05 06:00:00,24273.0
california,2025-05-05 07:00:00,22994.0
california,2025-05-05 08:00:00,21671.0
california,2025-05-05 09:00:00,21296.0
california,2025-05-05 10:00:00,20673.0
california,2025-05-05 11:00:00,20510.0
california,2025-05-05 12:00:00,20276.0
california,2025-05-05 13:00:00,20645.0
california,2025-05-05 14:00:00,21744.0
california,2025-05-05 15:00:00,22863.0
california,2025-05-05 16:00:00,23685.0
california,2025-05-05 17:00:00,23275.0
california,2025-05-05 18:00:00,24594.0
california,2025-05-05 19:00:00,25648.0
california,2025-05-05 20:00:00,26054.0
california,2025-05-05 21:00:00,25629.0
california,2025-05-05 22:00:00,24658.0
california,2025-05-05 23:00:00,23238.0
california,2025-05-06 00:00:00,22821.0
california,2025-05-06 01:00:00,24039.0
california,2025-05-06 02:00:00,25070.0
california,2025-05-06 03:00:00,25862.0
california,2025-05-06 04:00:00,26845.0
california,2025-05-06 05:00:00,27191.0
california,2025-05-06 06:00:00,26448.0
california,2025-05-06 07:00:00,24985.0
california,2025-05-06 08:00:00,23763.0
california,2025-05-06 09:00:00,22827.0
california,2025-05-06 10:00:00,22081.0
california,2025-05-06 11:00:00,20990.0
california,2025-05-06 12:00:00,20620.0
california,2025-05-06 13:00:00,20781.0
california,2025-05-06 14:00:00,22065.0
california,2025-05-06 15:00:00,23233.0
california,2025-05-06 16:00:00,23821.0
california,2025-05-06 17:00:00,23676.0
california,2025-05-06 18:00:00,23853.0
california,2025-05-06 19:00:00,23618.0
california,2025-05-06 20:00:00,24539.0
california,2025-05-06 21:00:00,24119.0
california,2025-05-06 22:00:00,25061.0
california,2025-05-06 23:00:00,25716.0
california,2025-05-07 00:00:00,25665.0
california,2025-05-07 01:00:00,25208.0
california,2025-05-07 02:00:00,25175.0
california,2025-05-07 03:00:00,25742.0
california,2025-05-07 04:00:00,26881.0
california,2025-05-07 05:00:00,27136.0
california,2025-05-07 06:00:00,26650.0
california,2025-05-07 07:00:00,25128.0
california,2025-05-07 08:00:00,23552.0
california,2025-05-07 09:00:00,22910.0
california,2025-05-07 10:00:00,22211.0
california,2025-05-07 11:00:00,21289.0
california,2025-05-07 12:00:00,20991.0
california,2025-05-07 13:00:00,21222.0
california,2025-05-07 14:00:00,22165.0
california,2025-05-07 15:00:00,23708.0
california,2025-05-07 16:00:00,24582.0
california,2025-05-07 17:00:00,23311.0
california,2025-05-07 18:00:00,24262.0
california,2025-05-07 19:00:00,24542.0
california,2025-05-07 20:00:00,24837.0
california,2025-05-07 21:00:00,23535.0
california,2025-05-07 22:00:00,23426.0
california,2025-05-07 23:00:00,23078.0
california,2025-05-08 00:00:00,22531.0
california,2025-05-08 01:00:00,23075.0
california,2025-05-08 02:00:00,23876.0
california,2025-05-08 03:00:00,25429.0
california,2025-05-08 04:00:00,26786.0
california,2025-05-08 05:00:00,27329.0
california,2025-05-08 06:00:00,26763.0
california,2025-05-08 07:00:00,25395.0
california,2025-05-08 08:00:00,23868.0
california,2025-05-08 09:00:00,23076.0
california,2025-05-08 10:00:00,22281.0
california,2025-05-08 11:00:00,21393.0
california,2025-05-08 12:00:00,20905.0
california,2025-05-08 13:00:00,21045.0
california,2025-05-08 14:00:00,22004.0
california,2025-05-08 15:00:00,23337.0
california,2025-05-08 16:00:00,25255.0
california,2025-05-08 17:00:00,24669.0
california,2025-05-08 18:00:00,25039.0
california,2025-05-08 19:00:00,24304.0
california,2025-05-08 20:00:00,23667.0
california,2025-05-08 21:00:00,23107.0
california,2025-05-08 22:00:00,23214.0
california,2025-05-08 23:00:00,23502.0
california,2025-05-09 00:00:00,24425.0
california,2025-05-09 01:00:00,25569.0
california,2025-05-09 02:00:00,26636.0
california,2025-05-09 03:00:00,28205.0
california,2025-05-09 04:00:00,28968.0
california,2025-05-09 05:00:00,29108.0
california,2025-05-09 06:00:00,28288.0
california,2025-05-09 07:00:00,26676.0
california,2025-05-09 08:00:00,25055.0
california,2025-05-09 09:00:00,24142.0
california,2025-05-09 10:00:00,22959.0
california,2025-05-09 11:00:00,21932.0
california,2025-05-09 12:00:00,21498.0
california,2025-05-09 13:00:00,21406.0
california,2025-05-09 14:00:00,22300.0
california,2025-05-09 15:00:00,23622.0
california,2025-05-09 16:00:00,26174.0
california,2025-05-09 17:00:00,26743.0
california,2025-05-09 18:00:00,27068.0
california,2025-05-09 19:00:00,26572.0
california,2025-05-09 20:00:00,26885.0
california,2025-05-09 21:00:00,27127.0
california,2025-05-09 22:00:00,27345.0
california,2025-05-09 23:00:00,26991.0
california,2025-05-10 00:00:00,27992.0
california,2025-05-10 01:00:00,29569.0
california,2025-05-10 02:00:00,31193.0
california,2025-05-10 03:00:00,32187.0
california,2025-05-10 04:00:00,32240.0
california,2025-05-10 05:00:00,31619.0
california,2025-05-10 06:00:00,30426.0
california,2025-05-10 07:00:00,28630.0
california,2025-05-10 08:00:00,26771.0
california,2025-05-10 09:00:00,25415.0
california,2025-05-10 10:00:00,24162.0
california,2025-05-10 11:00:00,23080.0
california,2025-05-10 12:00:00,22174.0
california,2025-05-10 13:00:00,21610.0
california,2025-05-10 14:00:00,21663.0
california,2025-05-10 15:00:00,22042.0
california,2025-05-10 16:00:00,24494.0
california,2025-05-10 17:00:00,25558.0
california,2025-05-10 18:00:00,25884.0
california,2025-05-10 19:00:00,25744.0
california,2025-05-10 20:00:00,25144.0
california,2025-05-10 21:00:00,24820.0
california,2025-05-10 22:00:00,25716.0
california,2025-05-10 23:00:00,26085.0
california,2025-05-11 00:00:00,27387.0
california,2025-05-11 01:00:00,28977.0
california,2025-05-11 02:00:00,30866.0
california,2025-05-11 03:00:00,32624.0
california,2025-05-11 04:00:00,32612.0
california,2025-05-11 05:00:00,31723.0
california,2025-05-11 06:00:00,30417.0
california,2025-05-11 07:00:00,28233.0
california,2025-05-11 08:00:00,26713.0
california,2025-05-11 09:00:00,24663.0
california,2025-05-11 10:00:00,23512.0
california,2025-05-11 11:00:00,22214.0
california,2025-05-11 12:00:00,21576.0
california,2025-05-11 13:00:00,21285.0
california,2025-05-11 14:00:00,21031.0
california,2025-05-11 15:00:00,20579.0
california,2025-05-11 16:00:00,21311.0
california,2025-05-11 17:00:00,21522.0
california,2025-05-11 18:00:00,22094.0
california,2025-05-11 19:00:00,23209.0
california,2025-05-11 20:00:00,22066.0
california,2025-05-11 21:00:00,21829.0
california,2025-05-11 22:00:00,22693.0
california,2025-05-11 23:00:00,23562.0
california,2025-05-12 00:00:00,24160.0
california,2025-05-12 01:00:00,25297.0
california,2025-05-12 02:00:00,26904.0
california,2025-05-12 03:00:00,27801.0
california,2025-05-12 04:00:00,28221.0
california,2025-05-12 05:00:00,27689.0
california,2025-05-12 06:00:00,26973.0
california,2025-05-12 07:00:00,25391.0
california,2025-05-12 08:00:00,23805.0
california,2025-05-12 09:00:00,23067.0
california,2025-05-12 10:00:00,22167.0
california,2025-05-12 11:00:00,21207.0
california,2025-05-12 12:00:00,21141.0
california,2025-05-12 13:00:00,21172.0
california,2025-05-12 14:00:00,21834.0
california,2025-05-12 15:00:00,23216.0
california,2025-05-12 16:00:00,25275.0
california,2025-05-12 17:00:00,25600.0
california,2025-05-12 18:00:00,26124.0
california,2025-05-12 19:00:00,26109.0
california,2025-05-12 20:00:00,26911.0
california,2025-05-12 21:00:00,26813.0
california,2025-05-12 22:00:00,25871.0
california,2025-05-12 23:00:00,24772.0
california,2025-05-13 00:00:00,23675.0
california,2025-05-13 01:00:00,23546.0
california,2025-05-13 02:00:00,24141.0
california,2025-05-13 03:00:00,25489.0
california,2025-05-13 04:00:00,26223.0
california,2025-05-13 05:00:00,26815.0
california,2025-05-13 06:00:00,26409.0
california,2025-05-13 07:00:00,25125.0
california,2025-05-13 08:00:00,24031.0
california,2025-05-13 09:00:00,22980.0
california,2025-05-13 10:00:00,22239.0
california,2025-05-13 11:00:00,21388.0
california,2025-05-13 12:00:00,20989.0
california,2025-05-13 13:00:00,21091.0
california,2025-05-13 14:00:00,21903.0
california,2025-05-13 15:00:00,23041.0
california,2025-05-13 16:00:00,24870.0
california,2025-05-13 17:00:00,25633.0
california,2025-05-13 18:00:00,25850.0
california,2025-05-13 19:00:00,25461.0
california,2025-05-13 20:00:00,25002.0
california,2025-05-13 21:00:00,24464.0
california,2025-05-13 22:00:00,23333.0
california,2025-05-13 23:00:00,22753.0
california,2025-05-14 00:00:00,22349.0
california,2025-05-14 01:00:00,22963.0
california,2025-05-14 02:00:00,23400.0
california,2025-05-14 03:00:00,24684.0
california,2025-05-14 04:00:00,25725.0
california,2025-05-14 05:00:00,26593.0
california,2025-05-14 06:00:00,26169.0
california,2025-05-14 07:00:00,24746.0
california,2025-05-14 08:00:00,23511.0
california,2025-05-14 09:00:00,22941.0
california,2025-05-14 10:00:00,22410.0
california,2025-05-14 11:00:00,21505.0
california,2025-05-14 12:00:00,21102.0
california,2025-05-14 13:00:00,21394.0
california,2025-05-14 14:00:00,22310.0
california,2025-05-14 15:00:00,23151.0
california,2025-05-14 16:00:00,24855.0
california,2025-05-14 17:00:00,25495.0
california,2025-05-14 18:00:00,24685.0
california,2025-05-14 19:00:00,23961.0
california,2025-05-14 20:00:00,23082.0
california,2025-05-14 21:00:00,22753.0
california,2025-05-14 22:00:00,22464.0
california,2025-05-14 23:00:00,21674.0
california,2025-05-15 00:00:00,22188.0
california,2025-05-15 01:00:00,23537.0
california,2025-05-15 02:00:00,24481.0
california,2025-05-15 03:00:00,25803.0
california,2025-05-15 04:00:00,26581.0
california,2025-05-15 05:00:00,27127.0
california,2025-05-15 06:00:00,26695.0
california,2025-05-15 07:00:00,25741.0
california,2025-05-15 08:00:00,24151.0
california,2025-05-15 09:00:00,23484.0
california,2025-05-15 10:00:00,22561.0
california,2025-05-15 11:00:00,21681.0
california,2025-05-15 12:00:00,21186.0
california,2025-05-15 13:00:00,21459.0
california,2025-05-15 14:00:00,22345.0
california,2025-05-15 15:00:00,23678.0
california,2025-05-15 16:00:00,25100.0
california,2025-05-15 17:00:00,25938.0
california,2025-05-15 18:00:00,25568.0
california,2025-05-15 19:00:00,25020.0
california,2025-05-15 20:00:00,23865.0
california,2025-05-15 21:00:00,23246.0
california,2025-05-15 22:00:00,22629.0
california,2025-05-15 23:00:00,22582.0
california,2025-05-16 00:00:00,23511.0
california,2025-05-16 01:00:00,24127.0
california,2025-05-16 02:00:00,25420.0
california,2025-05-16 03:00:00,26481.0
california,2025-05-16 04:00:00,27445.0
california,2025-05-16 05:00:00,28023.0
california,2025-05-16 06:00:00,27461.0
california,2025-05-16 07:00:00,26097.0
california,2025-05-16 08:00:00,24455.0
california,2025-05-16 09:00:00,23911.0
california,2025-05-16 10:00:00,22906.0
california,2025-05-16 11:00:00,22019.0
california,2025-05-16 12:00:00,21701.0
california,2025-05-16 13:00:00,21463.0
california,2025-05-16 14:00:00,22344.0
california,2025-05-16 15:00:00,23384.0
california,2025-05-16 16:00:00,25129.0
california,2025-05-16 17:00:00,26739.0
california,2025-05-16 18:00:00,26121.0
california,2025-05-16 19:00:00,25516.0
california,2025-05-16 20:00:00,24854.0
california,2025-05-16 21:00:00,24709.0
california,2025-05-16 22:00:00,24454.0
california,2025-05-16 23:00:00,23465.0
california,2025-05-17 00:00:00,24000.0
california,2025-05-17 01:00:00,24466.0
california,2025-05-17 02:00:00,25863.0
california,2025-05-17 03:00:00,26300.0
california,2025-05-17 04:00:00,27417.0
california,2025-05-17 05:00:00,27632.0
california,2025-05-17 06:00:00,27143.0
california,2025-05-17 07:00:00,25756.0
california,2025-05-17 08:00:00,24657.0
california,2025-05-17 09:00:00,23755.0
california,2025-05-17 10:00:00,22732.0
california,2025-05-17 11:00:00,21707.0
california,2025-05-17 12:00:00,21157.0
california,2025-05-17 13:00:00,20896.0
california,2025-05-17 14:00:00,21253.0
california,2025-05-17 15:00:00,21538.0
california,2025-05-17 16:00:00,22012.0
california,2025-05-17 17:00:00,21601.0
california,2025-05-17 18:00:00,22065.0
california,2025-05-17 19:00:00,22393.0
california,2025-05-17 20:00:00,22186.0
california,2025-05-17 21:00:00,22184.0
california,2025-05-17 22:00:00,22489.0
california,2025-05-17 23:00:00,22154.0
california,2025-05-18 00:00:00,21735.0
california,2025-05-18 01:00:00,21812.0
california,2025-05-18 02:00:00,22700.0
california,2025-05-18 03:00:00,22924.0
california,2025-05-18 04:00:00,24244.0
california,2025-05-18 05:00:00,24706.0
california,2025-05-18 06:00:00,24448.0
california,2025-05-18 07:00:00,23593.0
california,2025-05-18 08:00:00,22617.0
california,2025-05-18 09:00:00,21849.0
california,2025-05-18 10:00:00,21029.0
california,2025-05-18 11:00:00,20217.0
california,2025-05-18 12:00:00,19806.0
california,2025-05-18 13:00:00,19617.0
california,2025-05-18 14:00:00,20237.0
california,2025-05-18 15:00:00,20493.0
california,2025-05-18 16:00:00,21680.0
california,2025-05-18 17:00:00,22174.0
california,2025-05-18 18:00:00,21907.0
california,2025-05-18 19:00:00,21425.0
california,2025-05-18 20:00:00,20046.0
california,2025-05-18 21:00:00,19295.0
california,2025-05-18 22:00:00,19542.0
california,2025-05-18 23:00:00,18857.0
california,2025-05-19 00:00:00,18888.0
california,2025-05-19 01:00:00,19658.0
california,2025-05-19 02:00:00,21311.0
california,2025-05-19 03:00:00,23373.0
california,2025-05-19 04:00:00,24782.0
california,2025-05-19 05:00:00,25506.0
california,2025-05-19 06:00:00,25334.0
california,2025-05-19 07:00:00,23990.0
california,2025-05-19 08:00:00,22329.0
california,2025-05-19 09:00:00,21562.0
california,2025-05-19 10:00:00,20944.0
california,2025-05-19 11:00:00,20132.0
california,2025-05-19 12:00:00,19880.0
california,2025-05-19 13:00:00,20470.0
california,2025-05-19 14:00:00,21627.0
california,2025-05-19 15:00:00,22897.0
california,2025-05-19 16:00:00,25391.0
california,2025-05-19 17:00:00,26505.0
california,2025-05-19 18:00:00,26337.0
california,2025-05-19 19:00:00,25718.0
california,2025-05-19 20:00:00,25225.0
california,2025-05-19 21:00:00,24479.0
california,2025-05-19 22:00:00,24438.0
california,2025-05-19 23:00:00,24893.0
california,2025-05-20 00:00:00,25445.0
california,2025-05-20 01:00:00,26133.0
california,2025-05-20 02:00:00,27918.0
california,2025-05-20 03:00:00,29023.0
california,2025-05-20 04:00:00,29477.0
california,2025-05-20 05:00:00,29659.0
california,2025-05-20 06:00:00,29007.0
california,2025-05-20 07:00:00,27098.0
california,2025-05-20 08:00:00,25374.0
california,2025-05-20 09:00:00,24494.0
california,2025-05-20 10:00:00,23532.0
california,2025-05-20 11:00:00,22576.0
california,2025-05-20 12:00:00,22219.0
california,2025-05-20 13:00:00,22244.0
california,2025-05-20 14:00:00,23275.0
california,2025-05-20 15:00:00,24150.0
california,2025-05-20 16:00:00,27201.0
california,2025-05-20 17:00:00,27869.0
california,2025-05-20 18:00:00,27581.0
california,2025-05-20 19:00:00,27613.0
california,2025-05-20 20:00:00,26488.0
california,2025-05-20 21:00:00,25994.0
california,2025-05-20 22:00:00,25881.0
california,2025-05-20 23:00:00,25968.0
california,2025-05-21 00:00:00,26678.0
california,2025-05-21 01:00:00,28033.0
california,2025-05-21 02:00:00,29745.0
california,2025-05-21 03:00:00,30608.0
california,2025-05-21 04:00:00,31150.0
california,2025-05-21 05:00:00,31149.0
california,2025-05-21 06:00:00,30466.0
california,2025-05-21 07:00:00,28508.0
california,2025-05-21 08:00:00,26372.0
california,2025-05-21 09:00:00,25314.0
california,2025-05-21 10:00:00,24211.0
california,2025-05-21 11:00:00,23249.0
california,2025-05-21 12:00:00,22483.0
california,2025-05-21 13:00:00,22491.0
california,2025-05-21 14:00:00,23316.0
california,2025-05-21 15:00:00,24114.0
california,2025-05-21 16:00:00,26310.0
california,2025-05-21 17:00:00,27389.0
california,2025-05-21 18:00:00,27625.0
california,2025-05-21 19:00:00,26757.0
california,2025-05-21 20:00:00,26402.0
california,2025-05-21 21:00:00,26743.0
california,2025-05-21 22:00:00,27253.0
california,2025-05-21 23:00:00,27665.0
california,2025-05-22 00:00:00,28049.0
california,2025-05-22 01:00:00,29912.0
california,2025-05-22 02:00:00,31073.0
california,2025-05-22 03:00:00,31784.0
california,2025-05-22 04:00:00,32012.0
california,2025-05-22 05:00:00,31852.0
california,2025-05-22 06:00:00,30979.0
california,2025-05-22 07:00:00,28873.0
california,2025-05-22 08:00:00,26726.0
california,2025-05-22 09:00:00,25445.0
california,2025-05-22 10:00:00,24013.0
california,2025-05-22 11:00:00,23153.0
california,2025-05-22 12:00:00,22579.0
california,2025-05-22 13:00:00,22552.0
california,2025-05-22 14:00:00,23446.0
california,2025-05-22 15:00:00,24253.0
california,2025-05-22 16:00:00,25872.0
california,2025-05-22 17:00:00,26664.0
california,2025-05-22 18:00:00,27012.0
california,2025-05-22 19:00:00,26963.0
california,2025-05-22 20:00:00,26645.0
california,2025-05-22 21:00:00,26912.0
california,2025-05-22 22:00:00,26934.0
california,2025-05-22 23:00:00,26505.0
california,2025-05-23 00:00:00,27765.0
california,2025-05-23 01:00:00,28487.0
california,2025-05-23 02:00:00,29820.0
california,2025-05-23 03:00:00,29876.0
california,2025-05-23 04:00:00,30074.0
california,2025-05-23 05:00:00,30108.0
california,2025-05-23 06:00:00,29730.0
california,2025-05-23 07:00:00,27849.0
california,2025-05-23 08:00:00,26399.0
california,2025-05-23 09:00:00,24898.0
california,2025-05-23 10:00:00,23574.0
california,2025-05-23 11:00:00,22774.0
california,2025-05-23 12:00:00,22273.0
california,2025-05-23 13:00:00,22391.0
california,2025-05-23 14:00:00,23135.0
california,2025-05-23 15:00:00,24210.0
california,2025-05-23 16:00:00,25753.0
california,2025-05-23 17:00:00,25994.0
california,2025-05-23 18:00:00,25159.0
california,2025-05-23 19:00:00,26442.0
california,2025-05-23 20:00:00,24681.0
california,2025-05-23 21:00:00,24719.0
california,2025-05-23 22:00:00,24225.0
california,2025-05-23 23:00:00,24116.0
california,2025-05-24 00:00:00,24291.0
california,2025-05-24 01:00:00,25178.0
california,2025-05-24 02:00:00,26188.0
california,2025-05-24 03:00:00,27120.0
california,2025-05-24 04:00:00,27817.0
california,2025-05-24 05:00:00,28151.0
california,2025-05-24 06:00:00,27959.0
california,2025-05-24 07:00:00,26694.0
california,2025-05-24 08:00:00,25208.0
california,2025-05-24 09:00:00,24118.0
california,2025-05-24 10:00:00,23098.0
california,2025-05-24 11:00:00,22187.0
california,2025-05-24 12:00:00,21620.0
california,2025-05-24 13:00:00,21373.0
california,2025-05-24 14:00:00,21572.0
california,2025-05-24 15:00:00,21586.0
california,2025-05-24 16:00:00,21921.0
california,2025-05-24 17:00:00,23175.0
california,2025-05-24 18:00:00,22624.0
california,2025-05-24 19:00:00,22439.0
california,2025-05-24 20:00:00,21728.0
california,2025-05-24 21:00:00,21216.0
california,2025-05-24 22:00:00,21516.0
california,2025-05-24 23:00:00,20855.0
california,2025-05-25 00:00:00,21303.0
california,2025-05-25 01:00:00,22024.0
california,2025-05-25 02:00:00,23227.0
california,2025-05-25 03:00:00,24217.0
california,2025-05-25 04:00:00,25531.0
california,2025-05-25 05:00:00,26105.0
california,2025-05-25 06:00:00,25984.0
california,2025-05-25 07:00:00,24822.0
california,2025-05-25 08:00:00,23509.0
california,2025-05-25 09:00:00,22868.0
california,2025-05-25 10:00:00,21837.0
california,2025-05-25 11:00:00,21122.0
california,2025-05-25 12:00:00,20601.0
california,2025-05-25 13:00:00,20443.0
california,2025-05-25 14:00:00,20378.0
california,2025-05-25 15:00:00,20223.0
california,2025-05-25 16:00:00,21928.0
california,2025-05-25 17:00:00,22514.0
california,2025-05-25 18:00:00,22169.0
california,2025-05-25 19:00:00,20845.0
california,2025-05-25 20:00:00,19612.0
california,2025-05-25 21:00:00,19428.0
california,2025-05-25 22:00:00,19552.0
california,2025-05-25 23:00:00,19565.0
california,2025-05-26 00:00:00,19893.0
california,2025-05-26 01:00:00,21330.0
california,2025-05-26 02:00:00,22663.0
california,2025-05-26 03:00:00,24268.0
california,2025-05-26 04:00:00,24914.0
california,2025-05-26 05:00:00,25502.0
california,2025-05-26 06:00:00,25283.0
california,2025-05-26 07:00:00,24131.0
california,2025-05-26 08:00:00,22721.0
california,2025-05-26 09:00:00,22167.0
california,2025-05-26 10:00:00,21231.0
california,2025-05-26 11:00:00,20412.0
california,2025-05-26 12:00:00,20005.0
california,2025-05-26 13:00:00,19853.0
california,2025-05-26 14:00:00,20063.0
california,2025-05-26 15:00:00,20637.0
california,2025-05-26 16:00:00,23378.0
california,2025-05-26 17:00:00,23945.0
california,2025-05-26 18:00:00,23854.0
california,2025-05-26 19:00:00,22947.0
